5200,壱番屋(7630),2024/08/02 08:11,7630,(金),壱番屋8 @@
0,明光ネットワークジャパン(4668),2024/08/02 08:12,4668,(金),明光8 @@ 注視 ｸｵ
0,イートアンドホールディングス(2882),2024/08/02 08:12,2882,(金),イートアンド8 @@
0,ユナイテッド・スーパーマーケット・ホールディングス(3222),2024/08/02 08:12,3222,(金),ﾕﾅｲﾃｯﾄﾞ･ｽｰﾊﾟｰﾏｰｹｯﾄ･ﾎｰﾙ8 @@ 後回し
4200,吉野家ホールディングス(9861),2024/08/02 08:12,9861,(金),吉野家8 @@ 後回し
0,西松屋チェーン(7545),2024/08/02 10:24,7545,(金),西松屋8 20権 100も可 @@  条件無し 4倍 横取り
600,クリエイト・レストランツホールディングス(3387),2024/08/02 10:24,3387,(金),クレリス8 200 @@ 3倍 ★
3300,コロワイド(7616),2024/08/02 10:24,7616,(金),コロワイド9  500 @@　2倍 ☆
0,リテールパートナーズ(8167),2024/08/02 10:24,8167,(金),リテールパートナー8　@@
8200,フォーバル(8275),2024/08/02 10:25,8275,(金),フォーバル9 　電子ﾏﾈ　@@ 2倍
7400,カッパ・クリエイト(7421),2024/08/02 10:25,7421,(金),カッパ9 @@ 2倍
3900,カーブスホールディングス(7085),2024/08/02 10:25,7085,(金),カープス8 @@
3300,ビックカメラ(3048),2024/08/02 10:25,3048,(金),ビックカメラ8 @@
0,コシダカホールディングス(2157),2024/08/02 10:26,2157,(金),コシダカ8 　@@
0,平和堂(8276),2024/08/02 10:26,8276,(金),平和堂8 20権 2倍 @@
8100,アドバンスクリエイト(8798),2024/08/02 10:26,8798,(金),アドバンスクリエイト9
3400,ソースネクスト(4344),2024/08/02 10:26,4344,(金),ソースネクスト9
3800,高島屋(8233),2024/08/02 10:27,8233,(金),高島屋8 @@
500,クリエイト・レストランツホールディングス(3387),2024/08/02 10:27,3387,(金),クレリス8
0,ハイデイ日高(7611),2024/08/02 10:27,7611,(金),ハイディ日高8 1000 @@
3400,Ｊ．フロントリテイリング(3086),2024/08/02 10:27,3086,(金),Jフロント8 @@
